2024-06-18 09:46:55,622: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-06-18 09:46:55,694: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-06-18 09:46:56,977: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-18 09:46:56,978: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-18 09:46:56,979: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-18 09:46:56,979: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-18 09:46:56,980: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 09:46:56[0m
2024-06-18 09:46:56,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,708: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,819: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new[0m
2024-06-18 09:46:57,822: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 09:46:57[0m
2024-06-18 09:46:57,822: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,824: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,824: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-18 09:46:57,824: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-18 09:46:57,824: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 106 SPY buy | at price $469.49 of class bracket with status fill[0m
2024-06-18 09:46:57,828: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 09:46:57,829: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-18 09:46:57,829: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-18 09:46:57,831: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-18 09:46:57,831: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,831: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,831: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,832: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,832: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,832: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,833: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,834: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,834: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,834: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,836: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-18 09:46:57,836: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,836: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,837: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-18 09:46:57,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 09:46:57,839: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
