2024-06-18 10:39:59,025: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-06-18 10:39:59,058: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-06-18 10:40:00,330: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-06-18 10:40:00,330: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-18 10:40:00,331: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-06-18 10:40:00,331: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-18 10:40:00,332: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:00[0m
2024-06-18 10:40:00,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:01,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:03,093: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:03[0m
2024-06-18 10:40:03,095: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:03,097: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-06-18 10:40:03,097: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-06-18 10:40:03,098: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:03[0m
2024-06-18 10:40:03,098: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:03,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:03,534: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:03[0m
2024-06-18 10:40:03,537: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:03,538: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-06-18 10:40:03,539: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-06-18 10:40:03,539: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-18 10:40:03,542: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-18 10:40:03,544: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-18 10:40:03,544: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-18 10:40:03,545: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-06-18 10:40:03,545: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-18 10:40:03,547: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-06-18 10:40:03,547: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-18 10:40:03,549: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:03[0m
2024-06-18 10:40:03,549: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:03,550: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:04,064: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:04[0m
2024-06-18 10:40:04,066: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:04,067: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-06-18 10:40:04,067: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-06-18 10:40:04,069: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:04[0m
2024-06-18 10:40:04,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:04,071: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:04,607: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:04[0m
2024-06-18 10:40:04,610: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:04,611: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-06-18 10:40:04,612: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-06-18 10:40:04,612: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:04[0m
2024-06-18 10:40:04,613: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:04,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,034: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,037: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:05,039: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-06-18 10:40:05,039: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-06-18 10:40:05,040: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,482: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,484: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:05,486: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-06-18 10:40:05,486: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-06-18 10:40:05,487: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,487: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,490: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,863: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,865: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-18 10:40:05,866: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-06-18 10:40:05,867: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-06-18 10:40:05,867: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-18 10:40:05,869: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-18 10:40:05,871: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-18 10:40:05,871: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-18 10:40:05,873: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-06-18 10:40:05,873: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-18 10:40:05,874: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-06-18 10:40:05,875: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-18 10:40:05,877: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-18 10:40:05[0m
2024-06-18 10:40:05,877: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-18 10:40:05,879: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
